Effective date ,DJSI,,,,,,,,
2023/6/2,321.37,,,,,,,,
2023/6/5,320.87,,,,,,,,
2023/6/6,320.76,,,,,,,,
2023/6/7,317.89,,,,,,,,
2023/6/8,319.71,,,,,,,,
2023/6/9,320.48,,,,,,,,
2023/6/12,323.05,,,,,,,,
2023/6/13,325.58,,,,,,,,
2023/6/14,326.48,,,,,,,,
2023/6/15,330.84,,,,,,,,
2023/6/16,329.5,,,,,,,,
2023/6/19,329.5,,,,,,,,
2023/6/20,328.08,,,,,,,,
2023/6/21,326.11,,,,,,,,
2023/6/22,327.32,,,,,,,,
2023/6/23,324.78,,,,,,,,
2023/6/26,322.71,,,,,,,,
2023/6/27,325.97,,,,,,,,
2023/6/28,324.92,,,,,,,,
2023/6/29,326.19,,,,,,,,
2023/6/30,330.12,,,,,,,,
2023/7/3,330.29,,,,,,,,
2023/7/4,330.29,,,,,,,,
2023/7/5,329.66,,,,,,,,
2023/7/6,327.44,,,,,,,,
2023/7/7,325.83,,,,,,,,
2023/7/10,326.64,,,,,,,,
2023/7/11,328.64,,,,,,,,
2023/7/12,330.91,,,,,,,,
2023/7/13,334.98,,,,,,,,
2023/7/14,335.36,,,,,,,,
2023/7/17,335.88,,,,,,,,
2023/7/18,339.13,,,,,,,,
2023/7/19,339.57,,,,,,,,
2023/7/20,338.04,,,,,,,,
2023/7/21,338.22,,,,,,,,
2023/7/24,339.43,,,,,,,,
2023/7/25,341.01,,,,,,,,
2023/7/26,340.63,,,,,,,,
2023/7/27,338.36,,,,,,,,
2023/7/28,341.67,,,,,,,,
2023/7/31,342.11,,,,,,,,
2023/8/1,341.58,,,,,,,,
2023/8/2,336.71,,,,,,,,
2023/8/3,335.13,,,,,,,,
2023/8/4,333.71,,,,,,,,
2023/8/7,337.38,,,,,,,,
2023/8/8,336.21,,,,,,,,
2023/8/9,333.53,,,,,,,,
2023/8/10,333.73,,,,,,,,
2023/8/11,333.09,,,,,,,,
2023/8/14,336.27,,,,,,,,
2023/8/15,332.95,,,,,,,,
2023/8/16,330.78,,,,,,,,
2023/8/17,328.59,,,,,,,,
2023/8/18,328.61,,,,,,,,
2023/8/21,332.31,,,,,,,,
2023/8/22,331.2,,,,,,,,
2023/8/23,335.08,,,,,,,,
2023/8/24,331.44,,,,,,,,
2023/8/25,332.96,,,,,,,,
2023/8/28,335.03,,,,,,,,
2023/8/29,339.38,,,,,,,,
2023/8/30,340.57,,,,,,,,
2023/8/31,339.77,,,,,,,,
2023/9/1,340.38,,,,,,,,
2023/9/5,338.94,,,,,,,,
2023/9/6,337.38,,,,,,,,
2023/9/7,337.28,,,,,,,,
2023/9/8,337.8,,,,,,,,
2023/9/11,339.23,,,,,,,,
2023/9/12,337.45,,,,,,,,
2023/9/13,338.48,,,,,,,,
2023/9/14,340.63,,,,,,,,
2023/9/15,336.19,,,,,,,,
2023/9/18,336.64,,,,,,,,
2023/9/19,335.22,,,,,,,,
2023/9/20,332.2,,,,,,,,
2023/9/21,327.06,,,,,,,,
2023/9/22,326.54,,,,,,,,
2023/9/25,327.6,,,,,,,,
2023/9/26,323.12,,,,,,,,
2023/9/27,323.53,,,,,,,,
2023/9/28,325.58,,,,,,,,
2023/9/29,324.75,,,,,,,,
2023/10/2,325.9,,,,,,,,
2023/10/3,321.43,,,,,,,,
2023/10/4,323.94,,,,,,,,
2023/10/5,323.79,,,,,,,,
2023/10/6,327.71,,,,,,,,
2023/10/9,329.33,,,,,,,,
2023/10/10,330.96,,,,,,,,
2023/10/11,332.37,,,,,,,,
2023/10/12,330.41,,,,,,,,
2023/10/13,328.97,,,,,,,,
2023/10/16,332.43,,,,,,,,
2023/10/17,331.91,,,,,,,,
2023/10/18,327.98,,,,,,,,
2023/10/19,325.88,,,,,,,,
2023/10/20,322.58,,,,,,,,
2023/10/23,322.42,,,,,,,,
2023/10/24,324.75,,,,,,,,
2023/10/25,320.68,,,,,,,,
2023/10/26,316.85,,,,,,,,
2023/10/27,314.78,,,,,,,,
2023/10/30,319.08,,,,,,,,
2023/10/31,320.87,,,,,,,,
2023/11/1,324.47,,,,,,,,
2023/11/2,330.13,,,,,,,,
2023/11/3,333.26,,,,,,,,
2023/11/6,334.04,,,,,,,,
2023/11/7,334.59,,,,,,,,
2023/11/8,334.82,,,,,,,,
2023/11/9,332.79,,,,,,,,
2023/11/10,337.85,,,,,,,,
2023/11/13,337.61,,,,,,,,
2023/11/14,343.02,,,,,,,,
2023/11/15,343.3,,,,,,,,
2023/11/16,344.35,,,,,,,,
2023/11/17,343.78,,,,,,,,
2023/11/20,346.69,,,,,,,,
2023/11/21,346.11,,,,,,,,
2023/11/22,347.13,,,,,,,,
2023/11/23,347.13,,,,,,,,
2023/11/24,347.05,,,,,,,,
2023/11/27,346.7,,,,,,,,
2023/11/28,346.71,,,,,,,,
2023/11/29,346.36,,,,,,,,
2023/11/30,347.85,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,"PERFORMANCE DISCLOSURE

Source: S&P Dow Jones Indices LLC.

The launch date of the Dow Jones Sustainability U.S. Index was September 23, 2005. 

All information presented prior to an index’s Launch Date is hypothetical (back-tested), not actual performance, and is based on the index methodology in effect on the index launch date. However, when creating back-tested history for periods of market anomalies or other periods that do not reflect the general current market environment, index methodology rules may be relaxed to capture a large enough universe of securities to simulate the target market the index is designed to measure or strategy the index is designed to capture. For example, market capitalization and liquidity thresholds may be reduced. In addition, forks have not been factored into the back-test data with respect to the S&P Cryptocurrency Indices. For the S&P Cryptocurrency Top 5 & 10 Equal Weight Indices, the custody element of the methodology was not considered; the back-test history is based on the index constituents that meet the custody element as of the Launch Date. Complete index methodology details are available at www.spglobal.com/spdji/en/.  Back-tested performance reflects application of an index methodology and selection of index constituents with the benefit of hindsight and knowledge of factors that may have positively affected its performance, cannot account for all financial risk that may affect results and may be considered to reflect survivor/look ahead bias. Actual returns may differ significantly from, and be lower than, back-tested returns. Past performance is not an indication or guarantee of future results.

Please refer to the methodology for the Index for more details about the index, including the manner in which it is rebalanced, the timing of such rebalancing, criteria for additions and deletions, as well as all index calculations. Back-tested performance is for use with institutions only; not for use with retail investors.

S&P Dow Jones Indices defines various dates to assist our clients in providing transparency. The First Value Date is the first day for which there is a calculated value (either live or back-tested) for a given index. The Base Date is the date at which the index is set to a fixed value for calculation purposes. The Launch Date designates the date when the values of an index are first considered live: index values provided for any date or time period prior to the index’s Launch Date are considered back-tested. S&P Dow Jones Indices defines the Launch Date as the date by which the values of an index are known to have been released to the public, for example via the company’s public website or its data feed to external parties. For Dow Jones-branded indices introduced prior to May 31, 2013, the Launch Date (which prior to May 31, 2013, was termed “Date of introduction”) is set at a date upon which no further changes were permitted to be made to the index methodology, but that may have been prior to the Index’s public release date.

Typically, when S&P DJI creates back-tested index data, S&P DJI uses actual historical constituent-level data (e.g., historical price, market capitalization, and corporate action data) in its calculations. As ESG investing is still in early stages of development, certain datapoints used to calculate S&P DJI’s ESG indices may not be available for the entire desired period of back-tested history. The same data availability issue could be true for other indices as well. In cases when actual data is not available for all relevant historical periods, S&P DJI may employ a process of using “Backward Data Assumption” (or pulling back) of ESG data for the calculation of back-tested historical performance. “Backward Data Assumption” is a process that applies the earliest actual live data point available for an index constituent company to all prior historical instances in the index performance. For example, Backward Data Assumption inherently assumes that companies currently not involved in a specific business activity (also known as “product involvement”) were never involved historically and similarly also assumes that companies currently involved in a specific business activity were involved historically too. The Backward Data Assumption allows the hypothetical back-test to be extended over more historical years than would be feasible using only actual data. For more information on “Backward Data Assumption” please refer to the FAQ https://www.spglobal.com/spdji/en/education/article/faq-esg-back-testing-backward-data-assumption-overview/. The methodology and factsheets of any index that employs backward assumption in the back-tested history will explicitly state so. The methodology will include an Appendix with a table setting forth the specific data points and relevant time period for which backward projected data was used. 

Index returns shown do not represent the results of actual trading of investable assets/securities. S&P Dow Jones Indices maintains the index and calculates the index levels and performance shown or discussed but does not manage actual assets. Index returns do not reflect payment of any sales charges or fees an investor may pay to purchase the securities underlying the Index or investment funds that are intended to track the performance of the Index. The imposition of these fees and charges would cause actual and back-tested performance of the securities/fund to be lower than the Index performance shown. As a simple example, if an index returned 10% on a US $100,000 investment for a 12-month period (or US $10,000) and an actual asset-based fee of 1.5% was imposed at the end of the period on the investment plus accrued interest (or US $1,650), the net return would be 8.35% (or US $8,350) for the year. Over a three-year period, an annual 1.5% fee taken at year end with an assumed 10% return per year would result in a cumulative gross return of 33.10%, a total fee of US $5,375, and a cumulative net return of 27.2% (or US $27,200).


GENERAL DISCLAIMER

© 2023 S&P Dow Jones Indices. All rights reserved. Redistribution or reproduction in whole or in part is prohibited without written permission. S&P, S&P 500, US 500, The 500, iBoxx, CDX, iTraxx are trademarks of S&P Global, Inc. or its affiliates; DOW JONES is a registered trademark of Dow Jones Trademark Holdings LLC; and these trademarks have been licensed to S&P Dow Jones Indices. S&P Dow Jones Indices LLC, Dow Jones, S&P and their respective affiliates (“S&P Dow Jones Indices”) and third party licensors makes no representation or warranty, express or implied, as to the ability of any index to accurately represent the asset class or market sector that it purports to represent and S&P Dow Jones Indices and its third party licensors shall have no liability for any errors, omissions, or interruptions of any index or the data included therein. Past performance of an index is not an indication or guarantee of future results. This document does not constitute an offer of any services. Except for certain custom index calculation services, all information provided by S&P Dow Jones Indices is general in nature and not tailored to the needs of any person, entity or group of persons. S&P Dow Jones Indices receives compensation in connection with licensing its indices to third parties and providing custom calculation services. It is not possible to invest directly in an index. Exposure to an asset class represented by an index may be available through investable instruments offered by third parties that are based on that index. S&P Dow Jones Indices does not sponsor, endorse, sell, promote or manage any investment fund or other investment product or vehicle that seeks to provide an investment return based on the performance of any Index. S&P Dow Jones Indices LLC is not an investment or tax advisor. S&P Dow Jones Indices makes no representation regarding the advisability of investing in any such investment fund or other investment product or vehicle. A tax advisor should be consulted to evaluate the impact of any tax-exempt securities on portfolios and the tax consequences of making any particular investment decision. Credit-related information and other analyses, including ratings, are generally provided by licensors and/or affiliates of S&P Dow Jones Indices. Any credit-related information and other related analyses and statements are opinions as of the date they are expressed and are not statements of fact. S&P Dow Jones Indices LLC is analytically separate and independent from any other analytical department. For more information on any of our indices please visit www.spglobal.com/spdji/en/.",,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
