Effective date ,SPGC.Index,,
2013/10/31,669.21,,
2013/11/1,670.66,,
2013/11/4,682.76,,
2013/11/5,683.53,,
2013/11/6,688.2,,
2013/11/7,667.28,,
2013/11/8,668.9,,
2013/11/11,673.59,,
2013/11/12,671.34,,
2013/11/13,672.87,,
2013/11/14,683.36,,
2013/11/15,685.88,,
2013/11/18,688.09,,
2013/11/19,675.85,,
2013/11/20,671.53,,
2013/11/21,672.6,,
2013/11/22,670.01,,
2013/11/25,668.97,,
2013/11/26,665.56,,
2013/11/27,666.33,,
2013/11/28,667.37,,
2013/11/29,668.95,,
2013/12/2,665.44,,
2013/12/3,657.32,,
2013/12/4,654.48,,
2013/12/5,654.41,,
2013/12/6,654.59,,
2013/12/9,650.65,,
2013/12/10,653.42,,
2013/12/11,646.18,,
2013/12/12,643.03,,
2013/12/13,643.11,,
2013/12/16,645.23,,
2013/12/17,645.63,,
2013/12/18,648.92,,
2013/12/19,653.35,,
2013/12/20,645.44,,
2013/12/23,650.8,,
2013/12/24,647.67,,
2013/12/25,647.22,,
2013/12/26,649.45,,
2013/12/27,662.25,,
2013/12/30,664.74,,
2013/12/31,666.62,,
2014/1/2,681.25,,
2014/1/3,684.2,,
2014/1/6,680.64,,
2014/1/7,685.5,,
2014/1/8,687.28,,
2014/1/9,687.01,,
2014/1/10,689.39,,
2014/1/13,686.63,,
2014/1/14,686.06,,
2014/1/15,690.7,,
2014/1/16,698.56,,
2014/1/17,700.75,,
2014/1/20,698.43,,
2014/1/21,695.72,,
2014/1/22,698.9,,
2014/1/23,689.24,,
2014/1/24,668.59,,
2014/1/27,653.07,,
2014/1/28,666.07,,
2014/1/29,666.29,,
2014/1/30,666.69,,
2014/1/31,670.04,,
2014/2/3,654.22,,
2014/2/4,646.26,,
2014/2/5,643.42,,
2014/2/6,656.19,,
2014/2/7,674.4,,
2014/2/10,679.52,,
2014/2/11,678.86,,
2014/2/12,684.8,,
2014/2/13,688.78,,
2014/2/14,687.15,,
2014/2/17,691.55,,
2014/2/18,696.99,,
2014/2/19,692.41,,
2014/2/20,690.02,,
2014/2/21,696.62,,
2014/2/24,707.35,,
2014/2/25,706.99,,
2014/2/26,708.25,,
2014/2/27,719.43,,
2014/2/28,722.27,,
2014/3/3,718.28,,
2014/3/4,735.08,,
2014/3/5,733.89,,
2014/3/6,745.71,,
2014/3/7,744.01,,
2014/3/10,736.2,,
2014/3/11,738.58,,
2014/3/12,731.01,,
2014/3/13,720.18,,
2014/3/14,705.26,,
2014/3/17,710.32,,
2014/3/18,715.97,,
2014/3/19,725.48,,
2014/3/20,716.51,,
2014/3/21,709.32,,
2014/3/24,707.05,,
2014/3/25,703.85,,
2014/3/26,698.58,,
2014/3/27,707.75,,
2014/3/28,711,,
2014/3/31,714.39,,
2014/4/1,719.72,,
2014/4/2,721.88,,
2014/4/3,711.36,,
2014/4/4,709.77,,
2014/4/7,697.9,,
2014/4/8,698.82,,
2014/4/9,705.61,,
2014/4/10,695.32,,
2014/4/11,686.98,,
2014/4/14,676.79,,
2014/4/15,670.11,,
2014/4/16,683.4,,
2014/4/17,686.83,,
2014/4/18,687.2,,
2014/4/21,689.5,,
2014/4/22,706.42,,
2014/4/23,704.91,,
2014/4/24,701.55,,
2014/4/25,691.85,,
2014/4/28,678.25,,
2014/4/29,675.52,,
2014/4/30,678.65,,
2014/5/1,681.15,,
2014/5/2,685.38,,
2014/5/5,684.23,,
2014/5/6,683.06,,
2014/5/7,668.45,,
2014/5/8,663.33,,
2014/5/9,665.49,,
2014/5/12,682.64,,
2014/5/13,681.78,,
2014/5/14,685.71,,
2014/5/15,670.25,,
2014/5/16,664.65,,
2014/5/19,666.37,,
2014/5/20,666.27,,
2014/5/21,676.21,,
2014/5/22,688.05,,
2014/5/23,694.72,,
2014/5/26,700.91,,
2014/5/27,699.51,,
2014/5/28,700.31,,
2014/5/29,706.86,,
2014/5/30,704.2,,
2014/6/2,704.78,,
2014/6/3,702.64,,
2014/6/4,700.28,,
2014/6/5,706.22,,
2014/6/6,711.69,,
2014/6/9,714.21,,
2014/6/10,713.41,,
2014/6/11,716.57,,
2014/6/12,719.65,,
2014/6/13,727.56,,
2014/6/16,728.47,,
2014/6/17,740.58,,
2014/6/18,747.92,,
2014/6/19,747.73,,
2014/6/20,749.77,,
2014/6/23,744.52,,
2014/6/24,737.43,,
2014/6/25,741.08,,
2014/6/26,748.18,,
2014/6/27,751.3,,
2014/6/30,753.92,,
2014/7/1,752.42,,
2014/7/2,753.15,,
2014/7/3,761.89,,
2014/7/4,757.36,,
2014/7/7,748.96,,
2014/7/8,729.18,,
2014/7/9,728.93,,
2014/7/10,721.28,,
2014/7/11,721.9,,
2014/7/14,726.44,,
2014/7/15,722.44,,
2014/7/16,725.01,,
2014/7/17,717.27,,
2014/7/18,725.76,,
2014/7/21,727.07,,
2014/7/22,737.52,,
2014/7/23,733.83,,
2014/7/24,736.24,,
2014/7/25,735.05,,
2014/7/28,736.84,,
2014/7/29,731.95,,
2014/7/30,732.24,,
2014/7/31,716.6,,
2014/8/1,707.24,,
2014/8/4,715.12,,
2014/8/5,717.36,,
2014/8/6,717.83,,
2014/8/7,720.86,,
2014/8/8,715.81,,
2014/8/11,732.07,,
2014/8/12,730.28,,
2014/8/13,737.57,,
2014/8/14,740.54,,
2014/8/15,742.38,,
2014/8/18,749.88,,
2014/8/19,754.78,,
2014/8/20,756.31,,
2014/8/21,753,,
2014/8/22,752.26,,
2014/8/25,758.24,,
2014/8/26,755.54,,
2014/8/27,757.57,,
2014/8/28,749.3,,
2014/8/29,750.91,,
2014/9/1,747.8,,
2014/9/2,749.33,,
2014/9/3,754.47,,
2014/9/4,759.24,,
2014/9/5,760.46,,
2014/9/8,761.03,,
2014/9/9,742.85,,
2014/9/10,742.79,,
2014/9/11,743.12,,
2014/9/12,740.2,,
2014/9/15,724.84,,
2014/9/16,720.9,,
2014/9/17,723.33,,
2014/9/18,724.07,,
2014/9/19,720.35,,
2014/9/22,711.15,,
2014/9/23,706.89,,
2014/9/24,711.83,,
2014/9/25,703,,
2014/9/26,703.42,,
2014/9/29,694.58,,
2014/9/30,687.69,,
2014/10/1,675.13,,
2014/10/2,670.08,,
2014/10/3,673.82,,
2014/10/6,656.07,,
2014/10/7,656.22,,
2014/10/8,654.1,,
2014/10/9,642.85,,
2014/10/10,626.62,,
2014/10/13,619.37,,
2014/10/14,620.23,,
2014/10/15,617.88,,
2014/10/16,617.87,,
2014/10/17,628.62,,
2014/10/20,633.21,,
2014/10/21,644.21,,
2014/10/22,645.32,,
2014/10/23,643.32,,
2014/10/24,643.7,,
2014/10/27,633.54,,
2014/10/28,651.26,,
2014/10/29,650.48,,
2014/10/30,652.16,,
2014/10/31,662.96,,
2014/11/3,660.61,,
2014/11/4,654.19,,
2014/11/5,650.98,,
2014/11/6,642.54,,
2014/11/7,649.09,,
2014/11/10,646.14,,
2014/11/11,645.7,,
2014/11/12,641.3,,
2014/11/13,635.67,,
2014/11/14,638.46,,
2014/11/17,635.52,,
2014/11/18,642.36,,
2014/11/19,643.85,,
2014/11/20,647.74,,
2014/11/21,655.74,,
2014/11/24,660.45,,
2014/11/25,662.72,,
2014/11/26,667.38,,
2014/11/27,663.38,,
2014/11/28,650.16,,
2014/12/1,629.9,,
2014/12/2,633.84,,
2014/12/3,637.15,,
2014/12/4,635.28,,
2014/12/5,637.8,,
2014/12/8,629.14,,
2014/12/9,625.08,,
2014/12/10,628.77,,
2014/12/11,626.46,,
2014/12/12,620.9,,
2014/12/15,612.77,,
2014/12/16,606.31,,
2014/12/17,603.67,,
2014/12/18,616.02,,
2014/12/19,618.19,,
2014/12/22,620.76,,
2014/12/23,620.84,,
2014/12/24,622.84,,
2014/12/25,622.58,,
2014/12/26,625.66,,
2014/12/29,627.23,,
2014/12/30,622.32,,
2014/12/31,624.64,,
2015/1/2,626.91,,
2015/1/5,615.4,,
2015/1/6,614.41,,
2015/1/7,614.58,,
2015/1/8,627.3,,
2015/1/9,626.46,,
2015/1/12,620.74,,
2015/1/13,623.76,,
2015/1/14,622.78,,
2015/1/15,615.17,,
2015/1/16,613.62,,
2015/1/19,615.69,,
2015/1/20,612.92,,
2015/1/21,619.53,,
2015/1/22,621.61,,
2015/1/23,624.42,,
2015/1/26,643.31,,
2015/1/27,651.82,,
2015/1/28,646.47,,
2015/1/29,644.02,,
2015/1/30,639.53,,
2015/2/2,652,,
2015/2/3,666.55,,
2015/2/4,665.89,,
2015/2/5,669.63,,
2015/2/6,669.66,,
2015/2/9,667.38,,
2015/2/10,673.86,,
2015/2/11,669.46,,
2015/2/12,678.85,,
2015/2/13,683.26,,
2015/2/16,682.81,,
2015/2/17,682.17,,
2015/2/18,682.29,,
2015/2/19,677.84,,
2015/2/20,678.73,,
2015/2/23,680.17,,
2015/2/24,690.76,,
2015/2/25,696.4,,
2015/2/26,698.57,,
2015/2/27,698.93,,
2015/3/2,709.06,,
2015/3/3,716.34,,
2015/3/4,736.7,,
2015/3/5,768.8,,
2015/3/6,751.76,,
2015/3/9,737.46,,
2015/3/10,726.68,,
2015/3/11,725.66,,
2015/3/12,728.69,,
2015/3/13,723.69,,
2015/3/16,727.64,,
2015/3/17,730.4,,
2015/3/18,740.38,,
2015/3/19,739.44,,
2015/3/20,751.07,,
2015/3/23,754.47,,
2015/3/24,756.16,,
2015/3/25,752.36,,
2015/3/26,742.63,,
2015/3/27,741.98,,
2015/3/30,751.73,,
2015/3/31,755.14,,
2015/4/1,764.52,,
2015/4/2,771.98,,
2015/4/3,771.85,,
2015/4/6,777.45,,
2015/4/7,776.65,,
2015/4/8,785.87,,
2015/4/9,796.45,,
2015/4/10,797.89,,
2015/4/13,803.28,,
2015/4/14,800.03,,
2015/4/15,805.84,,
2015/4/16,807.53,,
2015/4/17,800.15,,
2015/4/20,792.32,,
2015/4/21,798.27,,
2015/4/22,804.44,,
2015/4/23,812.45,,
2015/4/24,807.43,,
2015/4/27,808.38,,
2015/4/28,812.3,,
2015/4/29,802.81,,
2015/4/30,795.01,,
2015/5/1,793.81,,
2015/5/4,799.06,,
2015/5/5,792.59,,
2015/5/6,792.08,,
2015/5/7,789.69,,
2015/5/8,804.79,,
2015/5/11,807.85,,
2015/5/12,803.62,,
2015/5/13,807.37,,
2015/5/14,809.42,,
2015/5/15,812.15,,
2015/5/18,809.18,,
2015/5/19,806.94,,
2015/5/20,785.06,,
2015/5/21,784.98,,
2015/5/22,784.62,,
2015/5/25,782.28,,
2015/5/26,776.34,,
2015/5/27,778.3,,
2015/5/28,772.74,,
2015/5/29,768.88,,
2015/6/1,768.21,,
2015/6/2,769.34,,
2015/6/3,770.09,,
2015/6/4,762.25,,
2015/6/5,758.03,,
2015/6/8,750.76,,
2015/6/9,739.6,,
2015/6/10,748.38,,
2015/6/11,752.38,,
2015/6/12,750.09,,
2015/6/15,742.32,,
2015/6/16,744.31,,
2015/6/17,747.5,,
2015/6/18,752.85,,
2015/6/19,745.51,,
2015/6/22,756,,
2015/6/23,760.46,,
2015/6/24,754.52,,
2015/6/25,747.05,,
2015/6/26,739.24,,
2015/6/29,717.01,,
2015/6/30,723.02,,
2015/7/1,723.93,,
2015/7/2,722.18,,
2015/7/3,717.98,,
2015/7/6,695.25,,
2015/7/7,680.9,,
2015/7/8,668.69,,
2015/7/9,691.46,,
2015/7/10,711.67,,
2015/7/13,720.51,,
2015/7/14,722.06,,
2015/7/15,712.15,,
2015/7/16,719.85,,
2015/7/17,716.69,,
2015/7/20,720.72,,
2015/7/21,720.28,,
2015/7/22,691.44,,
2015/7/23,686.26,,
2015/7/24,680.02,,
2015/7/27,668.53,,
2015/7/28,671.47,,
2015/7/29,686.89,,
2015/7/30,672.59,,
2015/7/31,674.77,,
2015/8/3,672.09,,
2015/8/4,669.69,,
2015/8/5,678.61,,
2015/8/6,669.05,,
2015/8/7,663.18,,
2015/8/10,670.14,,
2015/8/11,658.54,,
2015/8/12,654.94,,
2015/8/13,657.13,,
2015/8/14,657,,
2015/8/17,658.48,,
2015/8/18,656.57,,
2015/8/19,643.18,,
2015/8/20,620.47,,
2015/8/21,599.89,,
2015/8/24,578.45,,
2015/8/25,586.35,,
2015/8/26,587.15,,
2015/8/27,610.55,,
2015/8/28,615.21,,
2015/8/31,605.31,,
2015/9/1,591.29,,
2015/9/2,590.03,,
2015/9/3,592.93,,
2015/9/4,582.81,,
2015/9/7,585.05,,
2015/9/8,595.84,,
2015/9/9,602.6,,
2015/9/10,601.01,,
2015/9/11,597.89,,
2015/9/14,596.25,,
2015/9/15,599.65,,
2015/9/16,607.19,,
2015/9/17,608.85,,
2015/9/18,601.91,,
2015/9/21,598.35,,
2015/9/22,588.05,,
2015/9/23,576.7,,
2015/9/24,571.04,,
2015/9/25,575.35,,
2015/9/28,562.32,,
2015/9/29,559.46,,
2015/9/30,575.49,,
2015/10/1,578.48,,
2015/10/2,596.66,,
2015/10/5,612.06,,
2015/10/6,620.25,,
2015/10/7,631.26,,
2015/10/8,633.03,,
2015/10/9,640.88,,
2015/10/12,635.84,,
2015/10/13,629.07,,
2015/10/14,636.91,,
2015/10/15,648.32,,
2015/10/16,642.33,,
2015/10/19,638.09,,
2015/10/20,640.46,,
2015/10/21,637.81,,
2015/10/22,638.14,,
2015/10/23,637.63,,
2015/10/26,635.59,,
2015/10/27,621.91,,
2015/10/28,627.39,,
2015/10/29,628.08,,
2015/10/30,624.57,,
2015/11/2,628.61,,
2015/11/3,629.98,,
2015/11/4,630.76,,
2015/11/5,628.29,,
2015/11/6,630.98,,
2015/11/9,622.98,,
2015/11/10,607.73,,
2015/11/11,605.41,,
2015/11/12,598.68,,
2015/11/13,591.24,,
2015/11/16,594.42,,
2015/11/17,589.04,,
2015/11/18,591.68,,
2015/11/19,596.04,,
2015/11/20,598.26,,
2015/11/23,597,,
2015/11/24,598.8,,
2015/11/25,598.7,,
2015/11/26,600.11,,
2015/11/27,598.01,,
2015/11/30,594.33,,
2015/12/1,604.17,,
2015/12/2,611.38,,
2015/12/3,613.37,,
2015/12/4,612.35,,
2015/12/7,606.72,,
2015/12/8,599.42,,
2015/12/9,600.78,,
2015/12/10,592.47,,
2015/12/11,580.28,,
2015/12/14,591.29,,
2015/12/15,600.98,,
2015/12/16,629.01,,
2015/12/17,629.89,,
2015/12/18,626.11,,
2015/12/21,626.39,,
2015/12/22,620.19,,
2015/12/23,629.29,,
2015/12/24,633.25,,
2015/12/25,633.17,,
2015/12/28,628.32,,
2015/12/29,628.12,,
2015/12/30,625.43,,
2015/12/31,625.72,,
2016/1/4,619.28,,
2016/1/5,617.79,,
2016/1/6,610.53,,
2016/1/7,587.63,,
2016/1/8,583.74,,
2016/1/11,571.22,,
2016/1/12,565.67,,
2016/1/13,558,,
2016/1/14,549.35,,
2016/1/15,531.97,,
2016/1/18,525.26,,
2016/1/19,530.13,,
2016/1/20,514.97,,
2016/1/21,510.6,,
2016/1/22,530.26,,
2016/1/25,525.73,,
2016/1/26,531.45,,
2016/1/27,534.74,,
2016/1/28,531.92,,
2016/1/29,550.74,,
2016/2/1,554.41,,
2016/2/2,540.76,,
2016/2/3,539.84,,
2016/2/4,546.04,,
2016/2/5,534.09,,
2016/2/8,516.8,,
2016/2/9,518.4,,
2016/2/10,510.67,,
2016/2/11,492.81,,
2016/2/12,493.15,,
